"game_id","away_team","home_team","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time_seconds","elapsed_seconds","play_length_seconds","play_id","team","game_remaining_seconds","away_win","home_win"
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,0,0,720,0,0,"2","",2880,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,0,0,720,0,0,"4","PHI",2880,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,0,0,705,15,15,"7","PHI",2865,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,0,0,703,17,2,"8","PHI",2863,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,2,0,702,18,1,"9","PHI",2862,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,2,3,679,41,23,"10","BOS",2839,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,669,51,10,"11","PHI",2829,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,646,74,23,"13","BOS",2806,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,644,76,2,"14","PHI",2804,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,634,86,10,"15","PHI",2794,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,631,89,3,"16","PHI",2791,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,621,99,10,"17","PHI",2781,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,617,103,4,"18","BOS",2777,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,611,109,6,"19","BOS",2771,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,605,115,6,"20","PHI",2765,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,598,122,7,"21","PHI",2758,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,596,124,2,"22","BOS",2756,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,584,136,12,"23","BOS",2744,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,581,139,3,"24","PHI",2741,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,567,153,14,"25","PHI",2727,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,563,157,4,"26","BOS",2723,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,559,161,4,"27","BOS",2719,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,551,169,8,"29","PHI",2711,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,5,3,550,170,1,"31","PHI",2710,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,3,549,171,1,"32","PHI",2709,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,5,529,191,20,"33","BOS",2689,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,5,529,191,0,"35","PHI",2689,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,529,191,0,"37","BOS",2689,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,517,203,12,"38","PHI",2677,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,515,205,2,"39","",2675,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,509,211,6,"40","PHI",2669,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,505,215,4,"41","BOS",2665,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,498,222,7,"42","BOS",2658,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,492,228,6,"44","PHI",2652,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,490,230,2,"45","BOS",2650,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,478,242,12,"46","BOS",2638,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,7,6,475,245,3,"47","PHI",2635,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,6,463,257,12,"48","PHI",2623,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,6,442,278,21,"50","PHI",2602,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,7,442,278,0,"52","BOS",2602,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,442,278,0,"53","BOS",2602,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Joel Embiid","JJ Redick","Ben Simmons","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,431,289,11,"54","PHI",2591,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","JJ Redick","Ben Simmons","Amir Johnson","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,431,289,0,"55","PHI",2591,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,431,289,0,"56","PHI",2591,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,413,307,18,"59","BOS",2573,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,406,314,7,"61","PHI",2566,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,405,315,1,"62","BOS",2565,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Marcus Smart","Terry Rozier",1,9,8,404,316,1,"64","",2564,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Aron Baynes","Terry Rozier","Marcus Morris",1,9,8,404,316,0,"65","BOS",2564,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,8,404,316,0,"66","BOS",2564,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,382,338,22,"69","BOS",2542,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,366,354,16,"71","PHI",2526,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,364,356,2,"73","BOS",2524,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,359,361,5,"74","BOS",2519,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,358,362,1,"75","PHI",2518,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,340,380,18,"76","PHI",2500,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,337,383,3,"77","BOS",2497,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,332,388,5,"78","BOS",2492,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,10,331,389,1,"79","BOS",2491,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,12,330,390,1,"80","BOS",2490,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,9,12,324,396,6,"81","BOS",2484,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,324,396,0,"83","PHI",2484,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,324,396,0,"84","PHI",2484,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,324,396,0,"87","BOS",2484,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,310,410,14,"85","BOS",2470,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,307,413,3,"86","PHI",2467,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,301,419,6,"88","PHI",2461,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,12,299,421,2,"91","PHI",2459,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,13,299,421,0,"93","BOS",2459,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,299,421,0,"94","BOS",2459,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,287,433,12,"95","PHI",2447,0,1
"0041700211","PHI","BOS","Robert Covington","Dario Saric","Ben Simmons","Amir Johnson","Marco Belinelli","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,287,433,0,"97","PHI",2447,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,287,433,0,"98","PHI",2447,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,266,454,21,"100","BOS",2426,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,263,457,3,"101","PHI",2423,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,10,14,258,462,5,"102","BOS",2418,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,11,14,258,462,0,"104","PHI",2418,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,12,14,258,462,0,"105","PHI",2418,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,14,258,462,0,"106","PHI",2418,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,16,243,477,15,"107","BOS",2403,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,16,233,487,10,"108","PHI",2393,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,16,232,488,1,"109","PHI",2392,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,16,232,488,0,"110","PHI",2392,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Al Horford","Terry Rozier","Marcus Morris","Semi Ojeleye",1,13,16,232,488,0,"111","",2392,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Amir Johnson","Marco Belinelli","Ersan Ilyasova","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,16,232,488,0,"112","BOS",2392,0,1
"0041700211","PHI","BOS","Robert Covington","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,16,232,488,0,"113","PHI",2392,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,16,232,488,0,"114","PHI",2392,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,16,227,493,5,"118","BOS",2387,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,18,209,511,18,"123","BOS",2369,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,18,200,520,9,"124","PHI",2360,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,21,195,525,5,"126","BOS",2355,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Jayson Tatum","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes",1,13,21,194,526,1,"127","",2354,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,13,21,194,526,0,"128","BOS",2354,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,21,184,536,10,"130","PHI",2344,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,23,164,556,20,"132","BOS",2324,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,23,149,571,15,"133","PHI",2309,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,23,147,573,2,"134","BOS",2307,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,23,140,580,7,"135","BOS",2300,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,15,23,137,583,3,"136","PHI",2297,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,17,23,129,591,8,"137","PHI",2289,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,17,23,115,605,14,"139","BOS",2275,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,17,23,113,607,2,"140","PHI",2273,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,19,23,107,613,6,"141","PHI",2267,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,19,23,81,639,26,"143","BOS",2241,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,19,23,79,641,2,"144","PHI",2239,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,23,74,646,5,"145","PHI",2234,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,59,661,15,"147","BOS",2219,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,53,667,6,"149","PHI",2213,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,50,670,3,"150","BOS",2210,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,44,676,6,"151","BOS",2204,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,40,680,4,"152","PHI",2200,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,33,687,7,"153","PHI",2193,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,30,690,3,"154","BOS",2190,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,12,708,18,"155","BOS",2172,0,1
"0041700211","PHI","BOS","Ben Simmons","Marco Belinelli","Ersan Ilyasova","Joel Embiid","JJ Redick","Terry Rozier","Marcus Morris","Semi Ojeleye","Aron Baynes","Marcus Smart",1,22,25,9,711,3,"156","BOS",2169,0,1
